Device	Q_PNP_ECB	400	400
Device	Q_PNP_ECBC	400	400
Device	Q_PNP_ECB_BRT	700	400
Device	Q_PUJT_BEB	400	400
Device	Q_Photo_NPN	322	400
Device	Q_Photo_NPN_CBE	400	400
Device	Q_Photo_NPN_EBC	400	400
Device	Q_Photo_NPN_EC	322	400
Device	Heater	80	300
Device	R	80	300
Device	RTRIM	200	300
Device	R_PHOTO	320	300
Device	R_Shunt	300	400
Device	R_Shunt_US	300	400
Device	R_Small	60	200
Device	R_Small_US	80	200
Device	R_US	80	300
Device	R_Variable	200	300
Device	R_Variable_US	200	300
Device	R_Network03	300	400
Device	R_Network03_Split	80	300
Device	R_Network03_US	300	400
Device	R_Network04	500	400
Device	R_Network04_Split	80	300
Device	R_Network04_US	500	400
Device	R_Network05	500	400
Device	R_Network05_Split	80	300
Device	R_Network05_US	500	400
Device	R_Network06	700	400
Device	R_Network06_Split	80	300
Device	R_Network06_US	700	400
Device	R_Network07	700	400
Device	R_Network07_Split	80	300
Device	R_Network07_US	700	400
Device	R_Network08	900	400
Device	R_Network08_Split	80	300
Device	R_Network08_US	900	400
Device	R_Network09	900	400
Device	R_Network09_Split	80	300
Device	R_Network09_US	900	400
Device	R_Network10	1100	400
Device	R_Network10_Split	80	300
Device	R_Network10_US	1100	400
Device	R_Network11	1100	400
Device	R_Network11_Split	80	300
Device	R_Network11_US	1100	400
Device	R_Network12	1300	400
Device	R_Network12_Split	80	300
Device	R_Network12_US	1300	400
Device	R_Network13	1300	400
Device	R_Network13_Split	80	300
Device	R_Network13_US	1300	400
Device	R_Network_Dividers_x02_SIP	500	600
Device	R_Network_Dividers_x03_SIP	700	600
Device	R_Network_Dividers_x04_SIP	900	600
Device	R_Network_Dividers_x05_SIP	1100	600
Device	R_Network_Dividers_x06_SIP	1300	600
Device	R_Network_Dividers_x07_SIP	1500	600
Device	R_Network_Dividers_x08_SIP	1700	600
Device	R_Network_Dividers_x09_SIP	1900	600
Device	R_Network_Dividers_x10_SIP	2100	600
Device	R_Network_Dividers_x11_SIP	2300	600
Device	R_Pack02	300	400
Device	R_Pack02_SIP	500	400
Device	R_Pack02_SIP_Split	80	300
Device	R_Pack02_Split	80	300
Device	R_Pack03	300	400
Device	R_Pack03_SIP	900	400
Device	R_Pack03_SIP_Split	80	300
Device	R_Pack03_Split	80	300
Device	R_Pack04	500	400
Device	R_Pack04_SIP	1100	400
Device	R_Pack04_SIP_Split	80	300
Device	R_Pack04_Split	80	300
Device	R_Pack05	500	400
Device	R_Pack05_SIP	1500	400
Device	R_Pack05_SIP_Split	80	300
Device	R_Pack05_Split	80	300
Device	R_Pack06	700	400
Device	R_Pack06_SIP	1700	400
Device	R_Pack06_SIP_Split	80	300
Device	R_Pack06_Split	80	300
Device	R_Pack07	700	400
Device	R_Pack07_SIP	2100	400
Device	R_Pack07_SIP_Split	80	300
Device	R_Pack07_Split	80	300
Device	R_Pack08	900	400
Device	R_Pack08_Split	80	300
Device	R_Pack09	900	400
Device	R_Pack09_Split	80	300
Device	R_Pack10	1100	400
Device	R_Pack10_Split	80	300
Device	R_Pack11	1100	400
Device	R_Pack11_Split	80	300
Device	Voltage_Divider	300	500
Device	Voltage_Divider_CenterPin1	300	500
Device	Voltage_Divider_CenterPin3	300	500
Device	R_POT	300	300
Device	R_POT_Dual	800	280
Device	R_POT_Dual_Separate	300	300
Device	R_POT_MountingPin	400	300
Device	R_POT_Small	200	200
Device	R_POT_TRIM	300	300
Device	R_POT_TRIM_US	300	300
Device	R_POT_US	300	300
Device	Varistor	150	300
Device	Varistor_US	150	300
Device	Solar_Cell	280	400
Device	Solar_Cells	320	400
Device	Rotary_Encoder	600	400
Device	Rotary_Encoder_Switch	600	400
Device	Transformer_1P_1S	800	400
Device	Transformer_1P_1S_SO8	600	400
Device	Transformer_1P_2S	800	800
Device	Transformer_1P_SS	800	400
Device	Transformer_AUDIO	800	800
Device	Transformer_SP_1S	800	400
Device	Transformer_SP_2S	800	800
Device	Thermocouple	340	200
Device	Thermocouple_ALT	260	200
Device	Thermocouple_Block	400	280
Device	Thermistor	150	400
Device	Thermistor_NTC	250	300
Device	Thermistor_NTC_3wire	250	500
