2465	Device	R_Pack07_SIP	11	R6.1	11	U	1	1	P
2466	Device	R_Pack07_SIP	12	R6.2	12	U	1	1	P
2467	Device	R_Pack07_SIP	13	R7.1	13	U	1	1	P
2468	Device	R_Pack07_SIP	14	R7.2	14	U	1	1	P
2469	Device	R_Pack07_SIP_Split	1	R1.1	1	U	1	1	P
2470	Device	R_Pack07_SIP_Split	2	R1.2	2	D	1	1	P
2471	Device	R_Pack07_SIP_Split	3	R2.1	3	U	2	1	P
2472	Device	R_Pack07_SIP_Split	4	R2.2	4	D	2	1	P
2473	Device	R_Pack07_SIP_Split	5	R3.1	5	U	3	1	P
2474	Device	R_Pack07_SIP_Split	6	R3.2	6	D	3	1	P
2475	Device	R_Pack07_SIP_Split	7	R4.1	7	U	4	1	P
2476	Device	R_Pack07_SIP_Split	8	R4.2	8	D	4	1	P
2477	Device	R_Pack07_SIP_Split	9	R5.1	9	U	5	1	P
2478	Device	R_Pack07_SIP_Split	10	R5.2	10	D	5	1	P
2479	Device	R_Pack07_SIP_Split	11	R6.1	11	U	6	1	P
2480	Device	R_Pack07_SIP_Split	12	R6.2	12	D	6	1	P
2481	Device	R_Pack07_SIP_Split	13	R7.1	13	U	7	1	P
2482	Device	R_Pack07_SIP_Split	14	R7.2	14	D	7	1	P
2483	Device	R_Pack07_Split	1	R1.1	1	U	1	1	P
2484	Device	R_Pack07_Split	2	R2.1	2	U	2	1	P
2485	Device	R_Pack07_Split	3	R3.1	3	U	3	1	P
2486	Device	R_Pack07_Split	4	R4.1	4	U	4	1	P
2487	Device	R_Pack07_Split	5	R5.1	5	U	5	1	P
2488	Device	R_Pack07_Split	6	R6.1	6	U	6	1	P
2489	Device	R_Pack07_Split	7	R7.1	7	U	7	1	P
2490	Device	R_Pack07_Split	8	R7.2	8	D	7	1	P
2491	Device	R_Pack07_Split	9	R6.2	9	D	6	1	P
2492	Device	R_Pack07_Split	10	R5.2	10	D	5	1	P
2493	Device	R_Pack07_Split	11	R4.2	11	D	4	1	P
2494	Device	R_Pack07_Split	12	R3.2	12	D	3	1	P
2495	Device	R_Pack07_Split	13	R2.2	13	D	2	1	P
2496	Device	R_Pack07_Split	14	R1.2	14	D	1	1	P
2497	Device	R_Pack08	1	R1.1	1	U	1	1	P
2498	Device	R_Pack08	2	R2.1	2	U	1	1	P
2499	Device	R_Pack08	3	R3.1	3	U	1	1	P
2500	Device	R_Pack08	4	R4.1	4	U	1	1	P
2501	Device	R_Pack08	5	R5.1	5	U	1	1	P
2502	Device	R_Pack08	6	R6.1	6	U	1	1	P
2503	Device	R_Pack08	7	R7.1	7	U	1	1	P
2504	Device	R_Pack08	8	R8.1	8	U	1	1	P
2505	Device	R_Pack08	9	R8.2	9	D	1	1	P
2506	Device	R_Pack08	10	R7.2	10	D	1	1	P
2507	Device	R_Pack08	11	R6.2	11	D	1	1	P
2508	Device	R_Pack08	12	R5.2	12	D	1	1	P
2509	Device	R_Pack08	13	R4.2	13	D	1	1	P
2510	Device	R_Pack08	14	R3.2	14	D	1	1	P
2511	Device	R_Pack08	15	R2.2	15	D	1	1	P
2512	Device	R_Pack08	16	R1.2	16	D	1	1	P
2513	Device	R_Pack08_Split	1	R1.1	1	U	1	1	P
2514	Device	R_Pack08_Split	2	R2.1	2	U	2	1	P
2515	Device	R_Pack08_Split	3	R3.1	3	U	3	1	P
2516	Device	R_Pack08_Split	4	R4.1	4	U	4	1	P
2517	Device	R_Pack08_Split	5	R5.1	5	U	5	1	P
2518	Device	R_Pack08_Split	6	R6.1	6	U	6	1	P
2519	Device	R_Pack08_Split	7	R7.1	7	U	7	1	P
2520	Device	R_Pack08_Split	8	R8.1	8	U	8	1	P
2521	Device	R_Pack08_Split	9	R8.2	9	D	8	1	P
2522	Device	R_Pack08_Split	10	R7.2	10	D	7	1	P
2523	Device	R_Pack08_Split	11	R6.2	11	D	6	1	P
2524	Device	R_Pack08_Split	12	R5.2	12	D	5	1	P
2525	Device	R_Pack08_Split	13	R4.2	13	D	4	1	P
2526	Device	R_Pack08_Split	14	R3.2	14	D	3	1	P
2527	Device	R_Pack08_Split	15	R2.2	15	D	2	1	P
2528	Device	R_Pack08_Split	16	R1.2	16	D	1	1	P
2529	Device	R_Pack09	1	R1.1	1	U	1	1	P
2530	Device	R_Pack09	2	R2.1	2	U	1	1	P
2531	Device	R_Pack09	3	R3.1	3	U	1	1	P
2532	Device	R_Pack09	4	R4.1	4	U	1	1	P
2533	Device	R_Pack09	5	R5.1	5	U	1	1	P
2534	Device	R_Pack09	6	R6.1	6	U	1	1	P
2535	Device	R_Pack09	7	R7.1	7	U	1	1	P
2536	Device	R_Pack09	8	R8.1	8	U	1	1	P
2537	Device	R_Pack09	9	R9.1	9	U	1	1	P
2538	Device	R_Pack09	10	R9.2	10	D	1	1	P
2539	Device	R_Pack09	11	R8.2	11	D	1	1	P
2540	Device	R_Pack09	12	R7.2	12	D	1	1	P
2541	Device	R_Pack09	13	R6.2	13	D	1	1	P
2542	Device	R_Pack09	14	R5.2	14	D	1	1	P
2543	Device	R_Pack09	15	R4.2	15	D	1	1	P
2544	Device	R_Pack09	16	R3.2	16	D	1	1	P
2545	Device	R_Pack09	17	R2.2	17	D	1	1	P
2546	Device	R_Pack09	18	R1.2	18	D	1	1	P
2547	Device	R_Pack09_Split	1	R1.1	1	U	1	1	P
2548	Device	R_Pack09_Split	2	R2.1	2	U	2	1	P
2549	Device	R_Pack09_Split	3	R3.1	3	U	3	1	P
2550	Device	R_Pack09_Split	4	R4.1	4	U	4	1	P
2551	Device	R_Pack09_Split	5	R5.1	5	U	5	1	P
2552	Device	R_Pack09_Split	6	R6.1	6	U	6	1	P
2553	Device	R_Pack09_Split	7	R7.1	7	U	7	1	P
2554	Device	R_Pack09_Split	8	R8.1	8	U	8	1	P
2555	Device	R_Pack09_Split	9	R9.1	9	U	9	1	P
2556	Device	R_Pack09_Split	10	R9.2	10	D	9	1	P
2557	Device	R_Pack09_Split	11	R8.2	11	D	8	1	P
2558	Device	R_Pack09_Split	12	R7.2	12	D	7	1	P
2559	Device	R_Pack09_Split	13	R6.2	13	D	6	1	P
2560	Device	R_Pack09_Split	14	R5.2	14	D	5	1	P
2561	Device	R_Pack09_Split	15	R4.2	15	D	4	1	P
2562	Device	R_Pack09_Split	16	R3.2	16	D	3	1	P
2563	Device	R_Pack09_Split	17	R2.2	17	D	2	1	P
2564	Device	R_Pack09_Split	18	R1.2	18	D	1	1	P
2565	Device	R_Pack10	1	R1.1	1	U	1	1	P
2566	Device	R_Pack10	2	R2.1	2	U	1	1	P
2567	Device	R_Pack10	3	R3.1	3	U	1	1	P
2568	Device	R_Pack10	4	R4.1	4	U	1	1	P
2569	Device	R_Pack10	5	R5.1	5	U	1	1	P
2570	Device	R_Pack10	6	R6.1	6	U	1	1	P
2571	Device	R_Pack10	7	R7.1	7	U	1	1	P
2572	Device	R_Pack10	8	R8.1	8	U	1	1	P
2573	Device	R_Pack10	9	R9.1	9	U	1	1	P
2574	Device	R_Pack10	10	R10.1	10	U	1	1	P
2575	Device	R_Pack10	11	R10.2	11	D	1	1	P
2576	Device	R_Pack10	12	R9.2	12	D	1	1	P
2577	Device	R_Pack10	13	R8.2	13	D	1	1	P
2578	Device	R_Pack10	14	R7.2	14	D	1	1	P
2579	Device	R_Pack10	15	R6.2	15	D	1	1	P
2580	Device	R_Pack10	16	R5.2	16	D	1	1	P
2581	Device	R_Pack10	17	R4.2	17	D	1	1	P
2582	Device	R_Pack10	18	R3.2	18	D	1	1	P
2583	Device	R_Pack10	19	R2.2	19	D	1	1	P
2584	Device	R_Pack10	20	R1.2	20	D	1	1	P
2585	Device	R_Pack10_Split	1	R1.1	1	U	1	1	P
2586	Device	R_Pack10_Split	2	R2.1	2	U	2	1	P
2587	Device	R_Pack10_Split	3	R3.1	3	U	3	1	P
2588	Device	R_Pack10_Split	4	R4.1	4	U	4	1	P
2589	Device	R_Pack10_Split	5	R5.1	5	U	5	1	P
2590	Device	R_Pack10_Split	6	R6.1	6	U	6	1	P
2591	Device	R_Pack10_Split	7	R7.1	7	U	7	1	P
2592	Device	R_Pack10_Split	8	R8.1	8	U	8	1	P
2593	Device	R_Pack10_Split	9	R9.1	9	U	9	1	P
2594	Device	R_Pack10_Split	10	R10.1	10	U	10	1	P
2595	Device	R_Pack10_Split	11	R10.2	11	D	10	1	P
2596	Device	R_Pack10_Split	12	R9.2	12	D	9	1	P
2597	Device	R_Pack10_Split	13	R8.2	13	D	8	1	P
2598	Device	R_Pack10_Split	14	R7.2	14	D	7	1	P
2599	Device	R_Pack10_Split	15	R6.2	15	D	6	1	P
2600	Device	R_Pack10_Split	16	R5.2	16	D	5	1	P
2601	Device	R_Pack10_Split	17	R4.2	17	D	4	1	P
2602	Device	R_Pack10_Split	18	R3.2	18	D	3	1	P
2603	Device	R_Pack10_Split	19	R2.2	19	D	2	1	P
2604	Device	R_Pack10_Split	20	R1.2	20	D	1	1	P
2605	Device	R_Pack11	1	R1.1	1	U	1	1	P
2606	Device	R_Pack11	2	R2.1	2	U	1	1	P
2607	Device	R_Pack11	3	R3.1	3	U	1	1	P
2608	Device	R_Pack11	4	R4.1	4	U	1	1	P
2609	Device	R_Pack11	5	R5.1	5	U	1	1	P
2610	Device	R_Pack11	6	R6.1	6	U	1	1	P
2611	Device	R_Pack11	7	R7.1	7	U	1	1	P
2612	Device	R_Pack11	8	R8.1	8	U	1	1	P
2613	Device	R_Pack11	9	R9.1	9	U	1	1	P
2614	Device	R_Pack11	10	R10.1	10	U	1	1	P
2615	Device	R_Pack11	11	R11.1	11	U	1	1	P
2616	Device	R_Pack11	12	R11.2	12	D	1	1	P
2617	Device	R_Pack11	13	R10.2	13	D	1	1	P
2618	Device	R_Pack11	14	R9.2	14	D	1	1	P
2619	Device	R_Pack11	15	R8.2	15	D	1	1	P
2620	Device	R_Pack11	16	R7.2	16	D	1	1	P
2621	Device	R_Pack11	17	R6.2	17	D	1	1	P
2622	Device	R_Pack11	18	R5.2	18	D	1	1	P
2623	Device	R_Pack11	19	R4.2	19	D	1	1	P
2624	Device	R_Pack11	20	R3.2	20	D	1	1	P
2625	Device	R_Pack11	21	R2.2	21	D	1	1	P
2626	Device	R_Pack11	22	R1.2	22	D	1	1	P
2627	Device	R_Pack11_Split	1	R1.1	1	U	1	1	P
2628	Device	R_Pack11_Split	2	R2.1	2	U	2	1	P
2629	Device	R_Pack11_Split	3	R3.1	3	U	3	1	P
2630	Device	R_Pack11_Split	4	R4.1	4	U	4	1	P
2631	Device	R_Pack11_Split	5	R5.1	5	U	5	1	P
2632	Device	R_Pack11_Split	6	R6.1	6	U	6	1	P
2633	Device	R_Pack11_Split	7	R7.1	7	U	7	1	P
2634	Device	R_Pack11_Split	8	R8.1	8	U	8	1	P
2635	Device	R_Pack11_Split	9	R9.1	9	U	9	1	P
2636	Device	R_Pack11_Split	10	R10.1	10	U	10	1	P
2637	Device	R_Pack11_Split	11	R11.1	11	U	11	1	P
2638	Device	R_Pack11_Split	12	R11.2	12	D	11	1	P
2639	Device	R_Pack11_Split	13	R10.2	13	D	10	1	P
2640	Device	R_Pack11_Split	14	R9.2	14	D	9	1	P
2641	Device	R_Pack11_Split	15	R8.2	15	D	8	1	P
2642	Device	R_Pack11_Split	16	R7.2	16	D	7	1	P
2643	Device	R_Pack11_Split	17	R6.2	17	D	6	1	P
2644	Device	R_Pack11_Split	18	R5.2	18	D	5	1	P
2645	Device	R_Pack11_Split	19	R4.2	19	D	4	1	P
2646	Device	R_Pack11_Split	20	R3.2	20	D	3	1	P
2647	Device	R_Pack11_Split	21	R2.2	21	D	2	1	P
2648	Device	R_Pack11_Split	22	R1.2	22	D	1	1	P
2649	Device	R_Shunt	1	1	1	D	1	1	P
2650	Device	R_Shunt	2	2	2	L	1	1	P
2651	Device	R_Shunt	3	3	3	L	1	1	P
2652	Device	R_Shunt	4	4	4	U	1	1	P
2653	Device	R_Shunt_US	1	1	1	D	1	1	P
2654	Device	R_Shunt_US	2	2	2	L	1	1	P
2655	Device	R_Shunt_US	3	3	3	L	1	1	P
2656	Device	R_Shunt_US	4	4	4	U	1	1	P
2657	Device	R_Small	1	~	1	D	1	1	P
2658	Device	R_Small	2	~	2	U	1	1	P
2659	Device	R_Small_US	1	~	1	D	1	1	P
2660	Device	R_Small_US	2	~	2	U	1	1	P
2661	Device	R_US	1	~	1	D	1	1	P
2662	Device	R_US	2	~	2	U	1	1	P
2663	Device	R_Variable	1	~	1	D	1	1	P
2664	Device	R_Variable	2	~	2	U	1	1	P
2665	Device	R_Variable_US	1	~	1	D	1	1	P
2666	Device	R_Variable_US	2	~	2	U	1	1	P
2667	Device	Resonator	1	1	1	R	1	1	P
2668	Device	Resonator	2	2	2	U	1	1	P
2669	Device	Resonator	3	3	3	L	1	1	P
2670	Device	Resonator_Small	1	1	1	D	1	1	P
2671	Device	Resonator_Small	2	2	2	U	1	1	P
2672	Device	Resonator_Small	3	3	3	D	1	1	P
2673	Device	Rotary_Encoder	1	A	A	R	1	1	P
2674	Device	Rotary_Encoder	2	B	B	R	1	1	P
2675	Device	Rotary_Encoder	3	C	C	R	1	1	P
2676	Device	Rotary_Encoder_Switch	1	A	A	R	1	1	P
2677	Device	Rotary_Encoder_Switch	2	B	B	R	1	1	P
2678	Device	Rotary_Encoder_Switch	3	C	C	R	1	1	P
2679	Device	Rotary_Encoder_Switch	4	S1	S1	L	1	1	P
2680	Device	Rotary_Encoder_Switch	5	S2	S2	L	1	1	P
2681	Device	SPARK_GAP	1	~	1	R	1	1	P
2682	Device	SPARK_GAP	2	~	2	L	1	1	P
2683	Device	Solar_Cell	1	+	1	D	1	1	P
2684	Device	Solar_Cell	2	-	2	U	1	1	P
2685	Device	Solar_Cells	1	+	1	D	1	1	P
2686	Device	Solar_Cells	2	-	2	U	1	1	P
2687	Device	Speaker	1	1	1	R	1	1	I
2688	Device	Speaker	2	2	2	R	1	1	I
2689	Device	Speaker_Crystal	1	1	1	R	1	1	I
2690	Device	Speaker_Crystal	2	2	2	R	1	1	I
2691	Device	Thermistor	1	~	1	D	1	1	P
2692	Device	Thermistor	2	~	2	U	1	1	P
2693	Device	Thermistor_NTC	1	~	1	D	1	1	P
2694	Device	Thermistor_NTC	2	~	2	U	1	1	P
2695	Device	Thermistor_NTC_3wire	1	~	1	D	1	1	P
2696	Device	Thermistor_NTC_3wire	2	~	2	D	1	1	P
2697	Device	Thermistor_NTC_3wire	3	~	3	U	1	1	P
2698	Device	Thermistor_NTC_4wire	1	~	1	D	1	1	P
2699	Device	Thermistor_NTC_4wire	2	~	2	D	1	1	P
2700	Device	Thermistor_NTC_4wire	3	~	3	U	1	1	P
2701	Device	Thermistor_NTC_4wire	4	~	4	U	1	1	P
2702	Device	Thermistor_NTC_US	1	~	1	D	1	1	P
2703	Device	Thermistor_NTC_US	2	~	2	U	1	1	P
2704	Device	Thermistor_PTC	1	~	1	D	1	1	P
2705	Device	Thermistor_PTC	2	~	2	U	1	1	P
2706	Device	Thermistor_PTC_3wire	1	~	1	D	1	1	P
2707	Device	Thermistor_PTC_3wire	2	~	2	D	1	1	P
2708	Device	Thermistor_PTC_3wire	3	~	3	U	1	1	P
2709	Device	Thermistor_PTC_4wire	1	~	1	D	1	1	P
2710	Device	Thermistor_PTC_4wire	2	~	2	D	1	1	P
2711	Device	Thermistor_PTC_4wire	3	~	3	U	1	1	P
2712	Device	Thermistor_PTC_4wire	4	~	4	U	1	1	P
2713	Device	Thermistor_PTC_US	1	~	1	D	1	1	P
2714	Device	Thermistor_PTC_US	2	~	2	U	1	1	P
2715	Device	Thermistor_US	1	~	1	D	1	1	P
2716	Device	Thermistor_US	2	~	2	U	1	1	P
2717	Device	Thermocouple	1	+	1	L	1	1	P
2718	Device	Thermocouple	2	-	2	L	1	1	P
2719	Device	Thermocouple_ALT	1	+	1	L	1	1	P
2720	Device	Thermocouple_ALT	2	-	2	L	1	1	P
2721	Device	Thermocouple_Block	1	+	1	L	1	1	P
2722	Device	Thermocouple_Block	2	-	2	L	1	1	P
2723	Device	Transformer_1P_1S	1	AA	1	R	1	1	P
2724	Device	Transformer_1P_1S	2	AB	2	R	1	1	P
2725	Device	Transformer_1P_1S	3	SA	3	L	1	1	P
2726	Device	Transformer_1P_1S	4	SB	4	L	1	1	P
2727	Device	Transformer_1P_1S_SO8	1	AA	1	R	1	1	P
2728	Device	Transformer_1P_1S_SO8	4	AB	4	R	1	1	P
2729	Device	Transformer_1P_1S_SO8	5	SA	5	L	1	1	P
2730	Device	Transformer_1P_1S_SO8	8	SB	8	L	1	1	P
2731	Device	Transformer_1P_2S	1	AA	1	R	1	1	P
2732	Device	Transformer_1P_2S	2	AB	2	R	1	1	P
2733	Device	Transformer_1P_2S	3	SA	3	L	1	1	P
2734	Device	Transformer_1P_2S	4	SB	4	L	1	1	P
2735	Device	Transformer_1P_2S	5	SC	5	L	1	1	P
2736	Device	Transformer_1P_2S	6	SD	6	L	1	1	P
2737	Device	Transformer_1P_SS	1	AA	1	R	1	1	P
2738	Device	Transformer_1P_SS	2	AB	2	R	1	1	P
2739	Device	Transformer_1P_SS	3	SA	3	L	1	1	P
2740	Device	Transformer_1P_SS	4	SC	4	L	1	1	P
2741	Device	Transformer_1P_SS	5	SB	5	L	1	1	P
2742	Device	Transformer_AUDIO	0	~	0	U	1	1	I
2743	Device	Transformer_AUDIO	1	AA	1	R	1	1	P
2744	Device	Transformer_AUDIO	2	AB	2	R	1	1	P
2745	Device	Transformer_AUDIO	3	SA	3	L	1	1	P
2746	Device	Transformer_AUDIO	4	SB	4	L	1	1	P
2747	Device	Transformer_SP_1S	1	PR1	1	R	1	1	P
2748	Device	Transformer_SP_1S	2	PM	2	R	1	1	P
2749	Device	Transformer_SP_1S	3	PR2	3	R	1	1	P
2750	Device	Transformer_SP_1S	4	S1	4	L	1	1	P
2751	Device	Transformer_SP_1S	5	S2	5	L	1	1	P
2752	Device	Transformer_SP_2S	1	IN+	1	R	1	1	P
2753	Device	Transformer_SP_2S	2	PM	2	R	1	1	P
2754	Device	Transformer_SP_2S	3	IN-	3	R	1	1	P
2755	Device	Transformer_SP_2S	4	OUT1A	4	L	1	1	P
2756	Device	Transformer_SP_2S	5	OUT1B	5	L	1	1	P
2757	Device	Transformer_SP_2S	6	OUT2A	6	L	1	1	P
2758	Device	Transformer_SP_2S	7	OUT2B	7	L	1	1	P
2759	Device	Varistor	1	~	1	D	1	1	P
2760	Device	Varistor	2	~	2	U	1	1	P
2761	Device	Varistor_US	1	~	1	D	1	1	P
2762	Device	Varistor_US	2	~	2	U	1	1	P
2763	Device	Voltage_Divider	1	~	1	D	1	1	P
2764	Device	Voltage_Divider	2	~	2	L	1	1	P
2765	Device	Voltage_Divider	3	~	3	U	1	1	P
2766	Device	Voltage_Divider_CenterPin1	1	~	1	L	1	1	P
2767	Device	Voltage_Divider_CenterPin1	2	~	2	D	1	1	P
2768	Device	Voltage_Divider_CenterPin1	3	~	3	U	1	1	P
2769	Device	Voltage_Divider_CenterPin3	1	~	1	D	1	1	P
2770	Device	Voltage_Divider_CenterPin3	2	~	2	U	1	1	P
2771	Device	Voltage_Divider_CenterPin3	3	~	3	L	1	1	P
2772	Device	Voltmeter_AC	1	~	1	U	1	1	P
2773	Device	Voltmeter_AC	2	~	2	D	1	1	P
2774	Device	Voltmeter_DC	1	-	1	U	1	1	P
2775	Device	Voltmeter_DC	2	+	2	D	1	1	P
2776	Diode	1.5KExxA	1	A1	1	R	1	1	P
2777	Diode	1.5KExxA	2	A2	2	L	1	1	P
2778	Diode	1.5KExxCA	1	A1	1	R	1	1	P
2779	Diode	1.5KExxCA	2	A2	2	L	1	1	P
2780	Diode	1N4001	1	K	1	R	1	1	P
2781	Diode	1N4001	2	A	2	L	1	1	P
2782	Diode	1N4148	1	K	1	R	1	1	P
2783	Diode	1N4148	2	A	2	L	1	1	P
2784	Diode	1N4148WS	1	K	1	R	1	1	P
2785	Diode	1N4148WS	2	A	2	L	1	1	P
2786	Diode	1N4148WT	1	K	1	R	1	1	P
2787	Diode	1N4148WT	2	A	2	L	1	1	P
2788	Diode	1N53xxB	1	K	1	R	1	1	P
2789	Diode	1N53xxB	2	A	2	L	1	1	P
2790	Diode	1N5400	1	K	1	R	1	1	P
2791	Diode	1N5400	2	A	2	L	1	1	P
2792	Diode	1N5711UR	1	K	1	R	1	1	P
2793	Diode	1N5711UR	2	A	2	L	1	1	P
2794	Diode	1N5820	1	K	1	R	1	1	P
2795	Diode	1N5820	2	A	2	L	1	1	P
2796	Diode	1N6263	1	K	1	R	1	1	P
2797	Diode	1N6263	2	A	2	L	1	1	P
2798	Diode	2BZX84Cxx	1	K	1	D	1	1	P
2799	Diode	2BZX84Cxx	2	K	2	D	1	1	P
2800	Diode	2BZX84Cxx	3	A	3	U	1	1	P
2801	Diode	5KPxxA	1	A1	1	R	1	1	P
2802	Diode	5KPxxA	2	A2	2	L	1	1	P
2803	Diode	5KPxxCA	1	A1	1	R	1	1	P
2804	Diode	5KPxxCA	2	A2	2	L	1	1	P
2805	Diode	B120-E3	1	K	1	R	1	1	P
2806	Diode	B120-E3	2	A	2	L	1	1	P
2807	Diode	B220	1	K	1	R	1	1	P
2808	Diode	B220	2	A	2	L	1	1	P
2809	Diode	B320	1	K	1	R	1	1	P
2810	Diode	B320	2	A	2	L	1	1	P
2811	Diode	BAR42FILM	1	A	1	L	1	1	P
2812	Diode	BAR42FILM	2	NC	2	L	1	1	N
2813	Diode	BAR42FILM	3	K	3	R	1	1	P
2814	Diode	BAS16TW	1	A	1	L	1	1	P
2815	Diode	BAS16TW	2	A	2	L	2	1	P
2816	Diode	BAS16TW	3	A	3	L	3	1	P
2817	Diode	BAS16TW	4	K	4	R	3	1	P
2818	Diode	BAS16TW	5	K	5	R	2	1	P
2819	Diode	BAS16TW	6	K	6	R	1	1	P
2820	Diode	BAS16W	1	A	1	L	1	1	P
2821	Diode	BAS16W	2	NC	2	R	1	1	N
2822	Diode	BAS16W	3	K	3	R	1	1	P
2823	Diode	BAS40-04	1	~	1	R	1	1	P
2824	Diode	BAS40-04	2	~	2	L	1	1	P
2825	Diode	BAS40-04	3	~	3	U	1	1	P
2826	Diode	BAT48JFILM	1	K	1	R	1	1	P
2827	Diode	BAT48JFILM	2	A	2	L	1	1	P
2828	Diode	BAT48ZFILM	1	K	1	R	1	1	P
2829	Diode	BAT48ZFILM	2	A	2	L	1	1	P
2830	Diode	BAT54A	1	~	1	R	1	1	P
2831	Diode	BAT54A	2	~	2	L	1	1	P
2832	Diode	BAT54A	3	~	3	U	1	1	P
2833	Diode	BAT54ADW	1	K	1	R	1	1	P
2834	Diode	BAT54ADW	2	K	2	R	2	1	P
2835	Diode	BAT54ADW	3	A	3	L	3	1	P
2836	Diode	BAT54ADW	4	K	4	R	3	1	P
2837	Diode	BAT54ADW	5	K	5	R	4	1	P
2838	Diode	BAT54ADW	6	A	6	L	1	1	P
2839	Diode	BAT54AW	1	~	1	R	1	1	P
2840	Diode	BAT54AW	2	~	2	L	1	1	P
2841	Diode	BAT54AW	3	~	3	U	1	1	P
2842	Diode	BAT54C	1	~	1	R	1	1	P
2843	Diode	BAT54C	2	~	2	L	1	1	P
2844	Diode	BAT54C	3	~	3	U	1	1	P
2845	Diode	BAT54CW	1	~	1	R	1	1	P
2846	Diode	BAT54CW	2	~	2	L	1	1	P
2847	Diode	BAT54CW	3	~	3	U	1	1	P
2848	Diode	BAT54J	1	K	1	R	1	1	P
2849	Diode	BAT54J	2	A	2	L	1	1	P
2850	Diode	BAT54S	1	~	1	R	1	1	P
2851	Diode	BAT54S	2	~	2	L	1	1	P
2852	Diode	BAT54S	3	~	3	U	1	1	P
2853	Diode	BAT54SW	1	~	1	R	1	1	P
2854	Diode	BAT54SW	2	~	2	L	1	1	P
2855	Diode	BAT54SW	3	~	3	U	1	1	P
2856	Diode	BAT54W	1	A	1	L	1	1	P
2857	Diode	BAT54W	2	NC	2	U	1	1	N
2858	Diode	BAT54W	3	K	3	R	1	1	P
2859	Diode	BAV70	1	A	1	R	0	1	P
2860	Diode	BAV70	2	A	2	L	0	1	P
2861	Diode	BAV70	3	K	3	U	0	1	P
2862	Diode	BAV70M	1	A	1	R	0	1	P
2863	Diode	BAV70M	2	A	2	L	0	1	P
2864	Diode	BAV70M	3	K	3	U	0	1	P
2865	Diode	BAV70S	1	A	1	R	1	1	P
2866	Diode	BAV70S	2	A	2	L	1	1	P
2867	Diode	BAV70S	3	K	3	U	2	1	P
2868	Diode	BAV70S	4	A	4	R	2	1	P
2869	Diode	BAV70S	5	A	5	L	2	1	P
2870	Diode	BAV70S	6	K	6	U	1	1	P
2871	Diode	BAV70T	1	A	1	R	0	1	P
2872	Diode	BAV70T	2	A	2	L	0	1	P
2873	Diode	BAV70T	3	K	3	U	0	1	P
2874	Diode	BAV70W	1	A	1	R	0	1	P
2875	Diode	BAV70W	2	A	2	L	0	1	P
2876	Diode	BAV70W	3	K	3	U	0	1	P
2877	Diode	BAV756S	1	A1	1	R	1	1	P
2878	Diode	BAV756S	2	K2	2	R	2	1	P
2879	Diode	BAV756S	3	CA	3	U	2	1	P
2880	Diode	BAV756S	4	K3	4	L	2	1	P
2881	Diode	BAV756S	5	A4	5	L	1	1	P
2882	Diode	BAV756S	6	CK	6	U	1	1	P
2883	Diode	BAV99	1	K	1	R	1	1	P
2884	Diode	BAV99	2	A	2	L	1	1	P
2885	Diode	BAV99	3	K	3	U	1	1	P
2886	Diode	BAV99S	1	A1	1	R	1	1	P
2887	Diode	BAV99S	2	K2	2	L	1	1	P
2888	Diode	BAV99S	3	K1A2	3	U	2	1	P
2889	Diode	BAV99S	4	A3	4	R	2	1	P
2890	Diode	BAV99S	5	K4	5	L	2	1	P
2891	Diode	BAV99S	6	K3A4	6	U	1	1	P
2892	Diode	BYV79-100	1	K	1	R	1	1	P
2893	Diode	BYV79-100	2	A	2	L	1	1	P
2894	Diode	BZD27Cxx	1	K	1	R	1	1	P
2895	Diode	BZD27Cxx	2	A	2	L	1	1	P
2896	Diode	BZM55Bxx	1	K	1	R	1	1	P
2897	Diode	BZM55Bxx	2	A	2	L	1	1	P
2898	Diode	BZT52Bxx	1	K	1	R	1	1	P
2899	Diode	BZT52Bxx	2	A	2	L	1	1	P
2900	Diode	BZX384-xxx	1	K	1	R	1	1	P
2901	Diode	BZX384-xxx	2	A	2	L	1	1	P
2902	Diode	BZX84Cxx	1	K	1	R	1	1	P
2903	Diode	BZX84Cxx	2	A	2	L	1	1	P
2904	Diode	C3D02060F	1	K	1	R	1	1	P
2905	Diode	C3D02060F	2	A	2	L	1	1	P
2906	Diode	C3D06060G	1	K	1	R	1	1	P
2907	Diode	C3D06060G	2	A	2	L	1	1	P
2908	Diode	C3D16060D	1	A1	1	R	1	1	P
2909	Diode	C3D16060D	2	K	2	L	1	1	P
2910	Diode	C3D16060D	3	A2	3	R	1	1	P
2911	Diode	C3D1P7060Q	1	K	1	R	1	1	P
2912	Diode	C3D1P7060Q	2	A	2	L	1	1	P
2913	Diode	C4D10120H	1	K	1	R	1	1	P
2914	Diode	C4D10120H	2	A	2	L	1	1	P
2915	Diode	CD4148W	1	K	1	R	1	1	P
2916	Diode	CD4148W	2	A	2	L	1	1	P
2917	Diode	CSD01060E	1	K	1	R	1	1	P
2918	Diode	CSD01060E	2	A	2	L	1	1	P
2919	Diode	DB3	1	K	1	R	1	1	P
2920	Diode	DB3	2	A	2	L	1	1	P
2921	Diode	ESD9B5.0ST5G	1	A1	1	R	1	1	P
2922	Diode	ESD9B5.0ST5G	2	A2	2	L	1	1	P
2923	Diode	IDDD04G65C6	1	NC	1	R	1	1	N
2924	Diode	IDDD04G65C6	2	NC	2	L	1	1	N
